target_id	length	eff_length	est_counts	tpm
U00096.3|b1281|AAC74363.1|CDS|pyrF	738	326.597	84	24.6292
U00096.3|b1282|AAC74364.2|CDS|yciH	327	126.961	0	0
U00096.3|b1283|AAC74365.1|CDS|osmB	219	89.5617	0	0
U00096.3|b1284|AAC74366.1|CDS|yciT	750	334.857	184	52.6188
U00096.3|b4596|ABP93443.1|CDS|yciZ	174	73.6565	0	0
U00096.3|b1285|AAC74367.1|CDS|gmr	1986	1525.68	169	10.6074
U00096.3|b4672|ACO59991.1|CDS|ymiB	105	47.6249	0	0
U00096.3|b1286|AAC74368.1|CDS|rnb	1935	1474.68	588	38.1824
U00096.3|b1287|AAC74369.2|CDS|yciW	1128	667.678	4	0.573689
U00096.3|b1288|AAC74370.1|CDS|fabI	789	362.802	1716	452.93
U00096.3|b1289|AAC74371.1|CDS|ycjD	354	136.572	0	0
U00096.3|b1290|AAC74372.1|CDS|sapF	807	376.257	48	12.2163
U00096.3|b1291|AAC74373.1|CDS|sapD	993	533.173	45	8.08217
U00096.3|b1292|AAC74374.1|CDS|sapC	891	443.409	6	1.29577
U00096.3|b1293|AAC74375.1|CDS|sapB	966	508.677	24	4.51806
U00096.3|b1294|AAC74376.1|CDS|sapA	1644	1183.68	49	3.96411
U00096.3|b1295|AAC74377.1|CDS|ymjA	246	98.9054	0	0
U00096.3|b1296|AAC74378.2|CDS|puuP	1386	925.678	11	1.13793
U00096.3|b1297|AAC74379.2|CDS|puuA	1419	958.678	14	1.39842
U00096.3|b1298|AAC74380.2|CDS|puuD	765	345.408	23	6.37645
U00096.3|b1299|AAC74381.1|CDS|puuR	558	221.493	3	1.29701
U00096.3|b1300|AAC74382.1|CDS|puuC	1488	1027.68	7	0.652265
U00096.3|b1301|AAC74383.1|CDS|puuB	1281	820.678	1	0.116684
U00096.3|b1302|AAC74384.1|CDS|puuE	1266	805.678	3	0.356569
U00096.3|b1303|AAC74385.2|CDS|pspF	978	519.506	29	5.34553
U00096.3|b1304|AAC74386.1|CDS|pspA	669	282.213	366	124.19
U00096.3|b1305|AAC74387.1|CDS|pspB	225	91.6463	0	0
U00096.3|b1306|AAC74388.1|CDS|pspC	360	138.739	0	0
U00096.3|b1307|AAC74389.1|CDS|pspD	222	90.6047	0	0
U00096.3|b1308|AAC74390.1|CDS|pspE	315	122.751	0	0
U00096.3|b1309|AAC74391.2|CDS|ycjM	1680	1219.68	47	3.69008
U00096.3|b1310|AAC74392.1|CDS|ycjN	1293	832.678	10	1.15002
U00096.3|b1311|AAC74393.1|CDS|ycjO	882	435.891	3	0.659063
U00096.3|b1312|AAC74394.1|CDS|ycjP	843	404.184	1	0.236921
U00096.3|b1313|AAC74395.1|CDS|ycjQ	1053	592.678	4	0.646286
U00096.3|b1314|AAC74396.2|CDS|ycjR	789	362.802	3	0.791835
U00096.3|b1315|AAC74397.1|CDS|ycjS	1056	595.678	2	0.321515
U00096.3|b1316|AAC74398.1|CDS|ycjT	2268	1807.68	18	0.953531
U00096.3|b1317|AAC74399.1|CDS|ycjU	660	276.811	3	1.03782
U00096.3|b4524|NA|CDS|ycjV	1082	621.678	3	0.462103
U00096.3|b1319|AAC74401.1|CDS|ompG	906	456.099	13	2.7294
U00096.3|b1320|AAC74402.1|CDS|ycjW	999	538.678	58	10.3106
U00096.3|b1321|AAC74403.1|CDS|ycjX	1398	937.678	31	3.16586
U00096.3|b1322|AAC74404.1|CDS|ycjF	1062	601.678	14	2.22816
U00096.3|b1323|AAC74405.1|CDS|tyrR	1542	1081.68	449	39.7495
U00096.3|b1324|AAC74406.1|CDS|tpx	507	197.532	1300	630.215
U00096.3|b1325|AAC74407.2|CDS|ycjG	966	508.677	32	6.02409
U00096.3|b1326|AAC74408.2|CDS|mpaA	729	320.507	14	4.18286
U00096.3|b4525|NA|CDS|ymjC	138	60.3983	0	0
U00096.3|b4673|NA|CDS|ymjD	66	31.5189	0	0
U00096.3|b1327|AAC74409.2|CDS|ycjY	921	468.98	15	3.06281
U00096.3|b1328|AAC74410.1|CDS|pgrR	900	451	54	11.4657
U00096.3|b1329|AAC74411.2|CDS|mppA	1614	1153.68	335	27.8063
U00096.3|b1330|AAC74412.1|CDS|ynaI	1032	571.678	141	23.6184
U00096.3|b1331|AAC74413.1|CDS|insH1	1017	556.678	0	0
U00096.3|b1332|AAC74414.1|CDS|ynaJ	258	103.038	0	0
U00096.3|b1333|AAC74415.1|CDS|uspE	951	495.279	432	83.5252
U00096.3|b1334|AAC74416.1|CDS|fnr	753	336.948	1082	307.502
U00096.3|b1335|AAC74417.1|CDS|ogt	516	201.601	10	4.74997
U00096.3|b1336|AAC74418.2|CDS|abgT	1527	1066.68	18	1.61593
U00096.3|b1337|AAC74419.1|CDS|abgB	1446	985.678	8	0.77721
U00096.3|b1338|AAC74420.2|CDS|abgA	1311	850.678	3	0.337706
U00096.3|b1339|AAC74421.1|CDS|abgR	909	458.661	26	5.42832
U00096.3|b1340|AAC74422.1|CDS|smrA	564	224.463	18	7.67912
U00096.3|b1341|AAC74423.2|CDS|ydaM	1233	772.678	52	6.44448
U00096.3|b1342|AAC74424.1|CDS|ydaN	984	524.956	51	9.30316
U00096.3|b1343|AAC74425.1|CDS|dbpA	1374	913.678	18	1.88653
U00096.3|b1344|AAC74426.1|CDS|ttcA	936	482.043	196	38.9362
U00096.3|b1345|AAC74427.1|CDS|intR	1236	775.678	24	2.96287
U00096.3|b1346|AAC74428.2|CDS|ydaQ	216	88.517	0	0
U00096.3|b1347|AAC74429.1|CDS|ydaC	210	86.4223	0	0
U00096.3|b1348|AAC74430.1|CDS|ralR	195	81.1493	0	0
U00096.3|b1349|AAC74431.1|CDS|recT	810	378.533	10	2.52976
U00096.3|b1350|AAC74432.1|CDS|recE	2601	2140.68	40	1.78934
U00096.3|b1351|AAC74433.1|CDS|racC	276	109.235	0	0
U00096.3|b4526|ABD18659.1|CDS|ydaE	171	72.5734	0	0
U00096.3|b1352|AAC74434.2|CDS|kilR	222	90.6047	0	0
U00096.3|b1353|AAC74435.2|CDS|sieB	489	189.586	3	1.51529
U00096.3|b4527|AAC74436.2|CDS|ydaF	156	67.1025	0	0
U00096.3|b1355|AAC74437.2|CDS|ydaG	135	59.2644	0	0
U00096.3|b1356|AAC74438.1|CDS|racR	477	184.425	53	27.5194
U00096.3|b1357|AAC74439.1|CDS|ydaS	297	116.488	0	0
U00096.3|b1358|AAC74440.1|CDS|ydaT	423	162.405	0	0
U00096.3|b1359|AAC74441.1|CDS|ydaU	858	416.206	8	1.84062
U00096.3|b1360|AAC74442.1|CDS|ydaV	747	332.777	0	0
U00096.3|b1361|NA|CDS|ydaW	500	194.412	1	0.49256
U00096.3|b1362|NA|CDS|rzpR	444	170.749	0	0
U00096.3|b4528|ABD18660.1|CDS|rzoR	186	77.9559	0	0
U00096.3|b1363|AAC74445.1|CDS|trkG	1458	997.678	136	13.0536
U00096.3|b1365|AAC74447.1|CDS|ynaK	264	105.103	0	0
U00096.3|b1366|NA|CDS|ydaY	453	174.407	2	1.09812
U00096.3|b1368|NA|CDS|tmpR	933	479.417	20	3.99485
U00096.3|b4570|NA|CDS|lomR	1596	1135.68	22.2182	1.87343
U00096.3|b1370|AAC74452.1|CDS|insH1	981	522.228	0.223996	0.0410736
U00096.3|b1372|AAC74454.2|CDS|stfR	3363	2902.68	17.0565	0.562697
U00096.3|b1373|AAC74455.1|CDS|tfaR	576	230.504	0	0
U00096.3|b1374|AAC74456.1|CDS|pinR	591	238.248	8.45302	3.39755
U00096.3|b1375|AAC74457.2|CDS|ynaE	234	94.7633	0	0
U00096.3|b4638|NA|CDS|ttcC	51	24.9755	0	0
U00096.3|b1376|AAC74458.2|CDS|uspF	435	167.141	3	1.71879
U00096.3|b1377|AAC74459.1|CDS|ompN	1134	673.678	9	1.2793
U00096.3|b1378|AAC74460.1|CDS|pfo	3525	3064.68	137	4.28074
U00096.3|b4529|ABD18661.1|CDS|ydbJ	267	106.136	0	0
U00096.3|b1379|AAC74461.1|CDS|hslJ	423	162.405	0	0
U00096.3|b1380|AAC74462.1|CDS|ldhA	990	530.428	493	89.0027
U00096.3|b1381|AAC74463.1|CDS|ydbH	2640	2179.68	120	5.27196
U00096.3|b1382|AAC74464.1|CDS|ynbE	186	77.9559	0	0
U00096.3|b1383|AAC74465.2|CDS|ydbL	327	126.961	0	0
U00096.3|b1384|AAC74466.1|CDS|feaR	906	456.099	60	12.5972
U00096.3|b1385|AAC74467.2|CDS|feaB	1500	1039.68	23	2.11842
U00096.3|b1386|AAC74468.1|CDS|tynA	2274	1813.68	21	1.10877
U00096.3|b1387|AAC74469.1|CDS|paaZ	2046	1585.68	11	0.664295
U00096.3|b1388|AAC74470.1|CDS|paaA	930	476.797	7	1.40588
U00096.3|b1389|AAC74471.1|CDS|paaB	288	113.374	0	0
U00096.3|b1390|AAC74472.1|CDS|paaC	747	332.777	1	0.287759
U00096.3|b1391|AAC74473.4|CDS|paaD	498	193.528	0	0
U00096.3|b1392|AAC74474.1|CDS|paaE	1071	610.678	1	0.156809
U00096.3|b1393|AAC74475.1|CDS|paaF	768	347.547	0	0
U00096.3|b1394|AAC74476.1|CDS|paaG	789	362.802	2	0.52789
U00096.3|b1395|AAC74477.1|CDS|paaH	1428	967.678	4	0.395833
U00096.3|b1396|AAC74478.1|CDS|paaI	423	162.405	0	0
U00096.3|b1397|AAC74479.1|CDS|paaJ	1206	745.678	17	2.18314
U00096.3|b1398|AAC74480.1|CDS|paaK	1314	853.678	16	1.79477
U00096.3|b1399|AAC74481.1|CDS|paaX	951	495.279	65	12.5674
U00096.3|b1400|AAC74482.1|CDS|paaY	591	238.248	37	14.8715
U00096.3|b4674|ACO59992.1|CDS|ynbG	66	31.5189	0	0
U00096.3|b4492|NA|CDS|ydbA	8622	8161.68	943.922	11.0749
U00096.3|b1402|AAC74484.1|CDS|insD1	906	456.099	0	0
U00096.3|b1403|AAC74485.2|CDS|insC1	366	140.919	0	0
U00096.3|b1404|AAC74486.1|CDS|insI1	1152	691.678	17.6108	2.43813
U00096.3|b1406|AAC74488.1|CDS|ydbC	861	418.637	23	5.26106
U00096.3|b1407|AAC74489.2|CDS|ydbD	2307	1846.68	69	3.57801
U00096.3|b1408|AAC74490.2|CDS|ynbA	606	246.214	3	1.16679
U00096.3|b1409|AAC74491.1|CDS|ynbB	897	448.462	2	0.427059
U00096.3|b1410|AAC74492.1|CDS|ynbC	1758	1297.68	22	1.62345
U00096.3|b1411|AAC74493.1|CDS|ynbD	1293	832.678	15	1.72503
U00096.3|b1412|AAC74494.1|CDS|azoR	606	246.214	58	22.5579
U00096.3|b1413|AAC74495.2|CDS|hrpA	3903	3442.68	174	4.8399
U00096.3|b1414|AAC74496.1|CDS|ydcF	801	371.733	114	29.3668
U00096.3|b1415|AAC74497.1|CDS|aldA	1440	979.678	556	54.3469
U00096.3|b4493|NA|CDS|gapC	1001	540.678	280	49.591
U00096.3|b1418|AAC74500.2|CDS|cybB	531	208.53	106	48.6766
U00096.3|b1419|AAC74501.1|CDS|ydcA	174	73.6565	0	0
U00096.3|b4428|AAT48130.1|CDS|hokB	150	64.8858	0	0
U00096.3|b1420|AAC74502.1|CDS|mokB	168	71.4868	0	0
U00096.3|b1421|AAC74503.1|CDS|trg	1641	1180.68	39	3.16313
U00096.3|b1422|AAC74504.2|CDS|ydcI	924	471.579	157	31.8808
U00096.3|b1423|AAC74505.1|CDS|ydcJ	1344	883.678	13	1.40875
U00096.3|b1424|AAC74506.3|CDS|opgD	1656	1195.68	169	13.5349
U00096.3|b1426|AAC74508.2|CDS|ydcH	225	91.6463	0	0
U00096.3|b1427|AAC74509.1|CDS|rimL	540	212.779	22	9.90094
U00096.3|b1428|AAC74510.1|CDS|ydcK	981	522.228	14	2.56715
U00096.3|b1429|AAC74511.1|CDS|tehA	993	533.173	26	4.6697
U00096.3|b1430|AAC74512.1|CDS|tehB	594	239.824	77	30.7455
U00096.3|b1431|AAC74513.1|CDS|ydcL	669	282.213	116	39.3609
U00096.3|b4578|NA|CDS|insP	432	165.949	1	0.577044
U00096.3|b1432|AAC74514.2|CDS|insQ	1149	688.678	52	7.23054
U00096.3|b1433|AAC74515.2|CDS|ydcO	1176	715.678	16	2.14085
U00096.3|b1434|AAC74516.1|CDS|ydcN	537	211.355	7	3.17153
U00096.3|b1435|AAC74517.2|CDS|ydcP	1962	1501.68	106	6.75947
U00096.3|b1436|AAC74518.1|CDS|yncJ	231	93.7255	0	0
U00096.3|b4532|AAC74519.2|CDS|hicA	177	74.7361	0	0
U00096.3|b1438|AAC74520.2|CDS|hicB	417	160.068	2	1.19649
U00096.3|b1439|AAC74521.1|CDS|ydcR	1407	946.678	84	8.4969
U00096.3|b1440|AAC74522.1|CDS|ydcS	1146	685.678	15	2.09486
U00096.3|b1441|AAC74523.1|CDS|ydcT	1014	553.678	5	0.864761
U00096.3|b1442|AAC74524.1|CDS|ydcU	942	487.317	8	1.57203
U00096.3|b1443|AAC74525.1|CDS|ydcV	795	367.248	3	0.782248
U00096.3|b1444|AAC74526.1|CDS|patD	1425	964.678	17	1.68752
U00096.3|b4598|ABP93444.1|CDS|yncL	96	44.0145	0	0
U00096.3|b1445|AAC74527.2|CDS|ydcX	174	73.6565	0	0
U00096.3|b1446|AAC74528.1|CDS|ydcY	234	94.7633	0	0
U00096.3|b1447|AAC74529.1|CDS|ydcZ	450	173.182	0	0
U00096.3|b1448|AAC74530.1|CDS|mnaT	519	202.972	7	3.30252
U00096.3|b1449|AAC74531.4|CDS|curA	1038	577.678	20	3.31534
U00096.3|b1450|AAC74532.2|CDS|mcbR	666	280.402	20	6.83017
U00096.3|b1451|AAC74533.1|CDS|yncD	2103	1642.68	145	8.45277
U00096.3|b1452|AAC74534.1|CDS|yncE	1062	601.678	2135	339.795
U00096.3|b1453|AAC74535.2|CDS|ansP	1500	1039.68	48	4.42105
U00096.3|b1454|AAC74536.1|CDS|yncG	618	252.75	0	0
U00096.3|b1455|AAC74537.1|CDS|yncH	213	87.4706	0	0
U00096.3|b1456|NA|CDS|rhsE	2037	1576.68	23.5062	1.42765
U00096.3|b1457|AAC74539.1|CDS|ydcD	483	186.993	2	1.02421
U00096.3|b1459|NA|CDS|yncI	1054	593.678	28	4.51638
U00096.3|b1460|AAC74542.1|CDS|ydcC	1137	676.678	17.3703	2.45816
U00096.3|b1461|AAC74543.1|CDS|pptA	234	94.7633	0	0
U00096.3|b1462|AAC74544.2|CDS|yddH	570	227.466	1	0.420985
U00096.3|b1463|AAC74545.1|CDS|nhoA	846	406.571	9	2.11977
U00096.3|b1464|AAC74546.1|CDS|yddE	894	445.932	54	11.596
U00096.3|b1465|AAC74547.1|CDS|narV	681	289.553	2	0.661433
U00096.3|b1466|AAC74548.1|CDS|narW	696	298.951	3	0.960959
U00096.3|b1467|AAC74549.1|CDS|narY	1545	1084.68	8	0.706273
U00096.3|b1468|AAC74550.1|CDS|narZ	3741	3280.68	30	0.875671
U00096.3|b1469|AAD13433.1|CDS|narU	1389	928.678	8	0.824913
U00096.3|b1471|NA|CDS|yddK	1331	870.678	9	0.989847
U00096.3|b1472|NA|CDS|yddL	279	110.269	0	0
U00096.3|b1473|AAD13437.3|CDS|yddG	882	435.891	31	6.81031
U00096.3|b1474|AAD13438.1|CDS|fdnG	3048	2587.68	42.0361	1.55559
U00096.3|b1475|AAD13439.1|CDS|fdnH	885	438.389	16	3.49497
U00096.3|b1476|AAD13440.1|CDS|fdnI	654	273.259	28	9.81222
U00096.3|b1477|AAD13441.2|CDS|yddM	285	112.338	0	0
U00096.3|b1478|AAC74551.2|CDS|adhP	1011	550.678	26	4.52125
U00096.3|b1479|AAC74552.2|CDS|maeA	1698	1237.68	1567	121.24
U00096.3|b1480|AAC74553.1|CDS|sra	138	60.3983	0	0
U00096.3|b1481|AAC74554.2|CDS|bdm	216	88.517	0	0
U00096.3|b1482|AAC74555.1|CDS|osmC	432	165.949	2	1.15409
U00096.3|b1483|AAC74556.1|CDS|ddpF	927	474.184	5	1.00973
U00096.3|b1484|AAC74557.1|CDS|ddpD	987	527.689	4	0.72588
U00096.3|b1485|AAC74558.1|CDS|ddpC	897	448.462	2	0.427059
U00096.3|b1486|AAC74559.1|CDS|ddpB	1023	562.678	11	1.87204
U00096.3|b1487|AAC74560.1|CDS|ddpA	1551	1090.68	11	0.965783
U00096.3|b1488|AAC74561.1|CDS|ddpX	582	233.575	2	0.819948
U00096.3|b1489|AAC74562.2|CDS|dosP	2400	1939.68	28	1.38233
U00096.3|b1490|AAC74563.3|CDS|dosC	1383	922.678	29	3.00975
U00096.3|b1491|AAC74564.1|CDS|yddW	1320	859.678	96	10.6935
U00096.3|b1492|AAC74565.1|CDS|gadC	1536	1075.68	14	1.24632
U00096.3|b1493|AAC74566.1|CDS|gadB	1401	940.678	1	0.101799
U00096.3|b1494|AAC74567.1|CDS|pqqL	2796	2335.68	119	4.87885
U00096.3|b1495|AAC74568.1|CDS|yddB	2373	1912.68	60	3.00395
U00096.3|b1496|AAC74569.1|CDS|yddA	1686	1225.68	34	2.65635
U00096.3|b1497|AAC74570.2|CDS|ydeM	1158	697.678	36	4.94118
U00096.3|b1498|AAC74571.2|CDS|ydeN	1683	1222.68	293	22.9477
U00096.3|b1499|AAC74572.1|CDS|ydeO	762	343.278	8	2.23166
U00096.3|b1500|AAC74573.1|CDS|safA	198	82.2086	0	0
U00096.3|b1501|AAC74574.1|CDS|ydeP	2280	1819.68	46	2.42073
U00096.3|b1502|AAC74575.1|CDS|ydeQ	915	463.806	19	3.92284
U00096.3|b1503|AAC74576.1|CDS|ydeR	504	196.19	3	1.46429
U00096.3|b1504|AAC74577.1|CDS|ydeS	531	208.53	4	1.83685
U00096.3|b1505|NA|CDS|ydeT	1227	766.678	87	10.8665
U00096.3|b1506|NA|CDS|yneL	203	83.9686	0	0
U00096.3|b1507|AAC74580.1|CDS|hipA	1323	862.678	128	14.2084
U00096.3|b1508|AAC74581.1|CDS|hipB	267	106.136	0	0
U00096.3|b4696|NA|CDS|yneO	5323	4862.68	72	1.41788
U00096.3|b1511|AAC74584.1|CDS|lsrK	1593	1132.68	38	3.21263
U00096.3|b1512|AAC74585.1|CDS|lsrR	954	497.946	38	7.30777
U00096.3|b1513|AAC74586.1|CDS|lsrA	1536	1075.68	7	0.623159
U00096.3|b1514|AAC74587.1|CDS|lsrC	1029	568.678	5	0.841951
U00096.3|b1515|AAC74588.1|CDS|lsrD	993	533.173	3	0.538811
U00096.3|b1516|AAC74589.1|CDS|lsrB	1023	562.678	5	0.850929
U00096.3|b1517|AAC74590.1|CDS|lsrF	876	430.919	4	0.888888
U00096.3|b1518|AAC74591.1|CDS|lsrG	291	114.411	0	0
U00096.3|b1519|AAC74592.1|CDS|tam	759	341.158	16	4.49105
U00096.3|b1520|AAC74593.2|CDS|yneE	915	463.806	11	2.27112
U00096.3|b1521|AAT48131.1|CDS|uxaB	1452	991.678	44	4.24879
U00096.3|b1522|AAC74595.1|CDS|yneF	948	492.618	13	2.52706
U00096.3|b1523|AAC74596.1|CDS|yneG	360	138.739	0	0
U00096.3|b1524|AAC74597.1|CDS|glsB	927	474.184	30	6.05839
U00096.3|b1525|AAC74598.2|CDS|sad	1389	928.678	29	2.99031
U00096.3|b1526|AAC74599.1|CDS|yneJ	882	435.891	24	5.2725
U00096.3|b1527|AAC74600.1|CDS|yneK	1116	655.678	11	1.60652
U00096.3|b1528|AAC74601.1|CDS|ydeA	1191	730.678	8	1.04845
U00096.3|b1529|AAC74602.1|CDS|marC	666	280.402	13	4.43961
U00096.3|b1530|AAC74603.2|CDS|marR	435	167.141	18	10.3127
U00096.3|b1531|AAC74604.2|CDS|marA	384	147.542	0	0
U00096.3|b1532|AAC74605.1|CDS|marB	219	89.5617	0	0
U00096.3|b1533|AAC74606.2|CDS|eamA	900	451	54	11.4657
U00096.3|b1534|AAC74607.1|CDS|ydeE	1188	727.678	24	3.15831
U00096.3|b4599|ABP93445.1|CDS|yneM	96	44.0145	0	0
U00096.3|b1535|AAC74608.1|CDS|dgcZ	891	443.409	40	8.6385
U00096.3|b1536|AAC74609.1|CDS|ydeI	393	150.906	0	0
U00096.3|b1537|AAC74610.1|CDS|ydeJ	519	202.972	5	2.35895
U00096.3|b1538|AAC74611.1|CDS|dcp	2046	1585.68	215	12.9839
U00096.3|b1539|AAC74612.1|CDS|ydfG	747	332.777	370	106.471
U00096.3|b1540|AAC74613.1|CDS|rspR	687	293.282	107	34.9367
U00096.3|b1541|AAC74614.1|CDS|ydfZ	204	84.3198	0	0
U00096.3|b1542|AAC74615.1|CDS|ydfI	1461	1000.68	30	2.87085
U00096.3|b4600|NA|CDS|ydfJ	21837	21376.7	2096.95	9.3936
U00096.3|b1544|AAC74617.2|CDS|ydfK	234	94.7633	0	0
U00096.3|b1545|AAC74618.1|CDS|pinQ	591	238.248	0	0
U00096.3|b1546|AAC74619.1|CDS|tfaQ	576	230.504	0	0
U00096.3|b1547|AAC74620.1|CDS|stfQ	963	505.985	0	0
U00096.3|b1548|NA|CDS|nohQ	528	207.129	0	0
U00096.3|b4533|ABD18667.1|CDS|ynfO	234	94.7633	0	0
U00096.3|b1549|AAC74622.2|CDS|ydfO	411	157.75	0	0
U00096.3|b1550|AAC74623.2|CDS|gnsB	174	73.6565	0	0
U00096.3|b1551|AAC74624.2|CDS|ynfN	156	67.1025	0	0
U00096.3|b1552|AAC74625.1|CDS|cspI	213	87.4706	0	0
U00096.3|b1553|AAC74626.1|CDS|rzpQ	498	193.528	0	0
U00096.3|b4689|ACO59993.1|CDS|rzoQ	255	102.005	0	0
U00096.3|b1554|AAC74627.1|CDS|rrrQ	534	209.939	0	0
U00096.3|b1555|AAC74628.1|CDS|ydfR	312	121.703	0	0
U00096.3|b1556|AAC74629.2|CDS|essQ	216	88.517	0	0
U00096.3|b1557|AAC74630.1|CDS|cspB	216	88.517	0	0
U00096.3|b1558|AAC74631.1|CDS|cspF	213	87.4706	0	0
U00096.3|b1559|AAC74632.2|CDS|quuQ	753	336.948	0	0
U00096.3|b1560|AAC74633.4|CDS|ydfU	1050	589.678	0	0
U00096.3|b1561|AAC74634.1|CDS|rem	252	100.972	0	0
U00096.3|b1562|AAC74635.1|CDS|hokD	156	67.1025	0	0
U00096.3|b1563|AAC74636.1|CDS|relE	288	113.374	0	0
U00096.3|b1564|AAC74637.1|CDS|relB	240	96.836	0	0
U00096.3|b1565|AAC74638.1|CDS|ydfV	306	119.613	0	0
U00096.3|b1566|AAC74639.1|CDS|flxA	333	129.079	0	0
U00096.3|b1567|NA|CDS|intK	183	76.8857	0	0
U00096.3|b1568|NA|CDS|ydfX	279	110.269	0	0
U00096.3|b1569|AAC74642.1|CDS|dicC	231	93.7255	0	0
U00096.3|b1570|AAC74643.1|CDS|dicA	408	156.598	0	0
U00096.3|b1571|AAC74644.1|CDS|ydfA	156	67.1025	0	0
U00096.3|b1572|AAC74645.2|CDS|ydfB	129	56.9813	0	0
U00096.3|b1573|AAC74646.1|CDS|ydfC	219	89.5617	0	0
U00096.3|b1575|AAC74647.1|CDS|dicB	189	79.0231	0	0
U00096.3|b1576|AAC74648.1|CDS|ydfD	192	80.0876	0	0
U00096.3|b1577|NA|CDS|ydfE	765	345.408	0	0
U00096.3|b1578|NA|CDS|insD1	693	297.051	0	0
U00096.3|b1579|NA|CDS|intQ	1158	697.678	0	0
U00096.3|b1580|AAC74652.1|CDS|rspB	1020	559.678	10	1.71098
U00096.3|b1581|AAC74653.1|CDS|rspA	1215	754.678	13	1.64955
U00096.3|b1582|AAC74654.1|CDS|ynfA	327	126.961	0	0
U00096.3|b1583|AAC74655.1|CDS|ynfB	342	132.274	0	0
U00096.3|b1584|AAC74656.1|CDS|speG	561	222.974	286	122.827
U00096.3|b1585|AAC74657.2|CDS|ynfC	711	308.599	55	17.0668
U00096.3|b1586|AAC74658.2|CDS|ynfD	306	119.613	0	0
U00096.3|b1587|AAC74659.1|CDS|ynfE	2427	1966.68	59	2.87278
U00096.3|b1588|AAC74660.4|CDS|ynfF	2424	1963.68	61	2.9747
U00096.3|b1589|AAC74661.1|CDS|ynfG	618	252.75	4	1.51548
U00096.3|b1590|AAC74662.1|CDS|ynfH	855	413.784	13	3.00852
U00096.3|b1591|AAC74663.2|CDS|dmsD	615	251.103	34	12.9661
U00096.3|b1592|AAC74664.2|CDS|clcB	1257	796.678	15	1.80298
U00096.3|b1593|AAC74665.2|CDS|ynfK	696	298.951	15	4.80479
U00096.3|b1594|AAC74666.1|CDS|mlc	1221	760.678	39	4.90961
U00096.3|b1595|AAC74667.1|CDS|ynfL	894	445.932	8	1.71793
U00096.3|b1596|AAC74668.1|CDS|ynfM	1254	793.678	49	5.91201
U00096.3|b1597|AAC74669.2|CDS|asr	309	120.657	0	0
U00096.3|b4601|ABP93446.1|CDS|ydgU	84	39.1051	0	0
U00096.3|b1598|AAC74670.1|CDS|ydgD	822	387.731	39	9.63202
U00096.3|b1599|AAC74671.1|CDS|mdtI	330	128.019	0	0
U00096.3|b1600|AAC74672.1|CDS|mdtJ	366	140.919	0	0
U00096.3|b1601|AAC74673.1|CDS|tqsA	1035	574.678	12	1.99959
U00096.3|b1602|AAC74674.1|CDS|pntB	1389	928.678	408	42.0706
U00096.3|b1603|AAC74675.1|CDS|pntA	1533	1072.68	297	26.5137
U00096.3|b1604|AAC74676.1|CDS|ydgH	945	489.964	579	113.161
U00096.3|b1605|AAC74677.1|CDS|ydgI	1383	922.678	19	1.97191
U00096.3|b1606|AAC74678.1|CDS|folM	723	316.498	24	7.26146
U00096.3|b1607|AAC74679.1|CDS|ydgC	336	130.142	0	0
U00096.3|b1608|AAC74680.2|CDS|rstA	720	314.508	220	66.9845
U00096.3|b1609|AAC74681.1|CDS|rstB	1302	841.678	246	27.988
U00096.3|b1610|AAC74682.1|CDS|tus	930	476.797	47	9.43947
U00096.3|b1611|AAC74683.1|CDS|fumC	1404	943.678	42	4.26195
U00096.3|b1612|AAC74684.1|CDS|fumA	1647	1186.68	450	36.3131
U00096.3|b1613|AAC74685.1|CDS|manA	1176	715.678	508	67.9719
U00096.3|b1614|AAC74686.1|CDS|ydgA	1509	1048.68	1651	150.761
U00096.3|b1615|AAC74687.2|CDS|uidC	1266	805.678	11	1.30742
U00096.3|b1616|AAC74688.1|CDS|uidB	1374	913.678	2	0.209614
U00096.3|b1617|AAC74689.1|CDS|uidA	1812	1351.68	46	3.25888
U00096.3|b1618|AAC74690.1|CDS|uidR	591	238.248	138	55.4667
U00096.3|b1619|AAC74691.1|CDS|hdhA	768	347.547	477	131.428
U00096.3|b1620|AAC74692.1|CDS|malI	1029	568.678	6	1.01034
U00096.3|b1621|AAC74693.1|CDS|malX	1593	1132.68	48	4.05806
U00096.3|b1622|AAC74694.1|CDS|malY	1173	712.678	59	7.9276
U00096.3|b1623|AAC74695.1|CDS|add	1002	541.678	497	87.8615
U00096.3|b1624|AAC74696.2|CDS|ydgJ	1041	580.678	73	12.0385
U00096.3|b4409|AAT48132.1|CDS|blr	126	55.8318	0	0
U00096.3|b1625|AAC74697.1|CDS|cnu	216	88.517	0	0
U00096.3|b1626|AAC74698.2|CDS|ydgK	441	169.541	11	6.21302
U00096.3|b1627|AAC74699.1|CDS|rsxA	582	233.575	12	4.91969
U00096.3|b1628|AAC74700.1|CDS|rsxB	579	232.035	19	7.84121
U00096.3|b1629|AAC74701.1|CDS|rsxC	2223	1762.68	85	4.61774
U00096.3|b1630|AAC74702.1|CDS|rsxD	1059	598.678	35	5.59832
U00096.3|b1631|AAC74703.1|CDS|rsxG	621	254.408	17	6.39885
U00096.3|b1632|AAC74704.1|CDS|rsxE	696	298.951	15	4.80479
U00096.3|b1633|AAC74705.1|CDS|nth	636	262.834	43	15.6665
